antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
{'beverages'},{'rolls/buns'},0.01657310879443999,0.10999732691793639,0.0012028869286287089,0.07258064516129033,0.6598400815270646,1.0,-0.0006201107374798332,0.9596550561928339,-0.34392090037251327,0.009594882729211088,-0.04204108918805013,0.04175812330968526
{'beverages'},{'sausage'},0.01657310879443999,0.0603448275862069,0.001537022186581128,0.09274193548387097,1.5368663594470044,1.0,0.0005369207938131977,1.0357088122605365,0.35521230958318073,0.02039007092198581,0.03447765611127552,0.05910629443075054
{'beverages'},{'soda'},0.01657310879443999,0.097099705960973,0.0018711574445335472,0.11290322580645161,1.1627555891037453,1.0,0.00026191345373420853,1.0178148769167212,0.1423329320855823,0.016736401673640166,0.017503062021148832,0.06608685034300557
{'beverages'},{'whole milk'},0.01657310879443999,0.15791232290831328,0.001937984496124031,0.11693548387096774,0.7405089211363357,1.0,-0.0006791136114181833,0.9535970041951521,-0.2627152610774802,0.01123160340821069,-0.048661012566846976,0.06460400939210681
{'bottled beer'},{'bottled water'},0.045308740978348035,0.060678962844159315,0.0025394279604383854,0.05604719764011799,0.923667693267319,1.0,-0.00020985944990243362,0.9950932237369687,-0.07966636150951074,0.024547803617571057,-0.004930971436630217,0.04894870895221759
{'frozen vegetables'},{'bottled beer'},0.028000534616412723,0.045308740978348035,0.0014033680834001604,0.050119331742243436,1.1061735696031427,1.0,0.00013469911320984846,1.005064415904704,0.09874772872366543,0.019516728624535316,0.005038896835428447,0.040546391534838536
{'bottled beer'},{'other vegetables'},0.045308740978348035,0.12209302325581395,0.004677893611333868,0.10324483775811209,0.8456243854473943,1.0,-0.0008539875546272292,0.9789817931456548,-0.16052603744314772,0.028747433264887063,-0.021469456328508073,0.07077950700166141
{'bottled beer'},{'rolls/buns'},0.045308740978348035,0.10999732691793639,0.00400962309542903,0.08849557522123894,0.8045247798363423,1.0,-0.0009742172982064199,0.9764106995948854,-0.2028702474081845,0.02650176678445229,-0.02415919900806282,0.062473790040753124
{'bottled beer'},{'root vegetables'},0.045308740978348035,0.06956696070569367,0.0024726009088479016,0.05457227138643068,0.7844567425807384,1.0,-0.0006793904944172886,0.9841397825921057,-0.22348658463491172,0.021997621878715814,-0.01611581778161685,0.04505750937237
{'bottled beer'},{'sausage'},0.045308740978348035,0.0603448275862069,0.0033413525795241913,0.07374631268436578,1.2220817530552044,1.0,0.0006072044170376718,1.01446848231935,0.1903485930281394,0.032658393207054215,0.014262130930150736,0.06455864914395476
{'sausage'},{'bottled beer'},0.0603448275862069,0.045308740978348035,0.0033413525795241913,0.05537098560354374,1.2220817530552044,1.0,0.0006072044170376718,1.0106520596677042,0.19339449541284395,0.032658393207054215,0.010539789204215914,0.06455864914395476
{'bottled beer'},{'soda'},0.045308740978348035,0.097099705960973,0.0029403902699812884,0.06489675516224189,0.668351716619262,1.0,-0.001459075156478194,0.9655621440985178,-0.34200493665877385,0.021082894106372783,-0.0356661206240998,0.047589464986489145
{'bottled beer'},{'tropical fruit'},0.045308740978348035,0.06776263031275061,0.0025394279604383854,0.05604719764011799,0.8271107154701436,1.0,-0.0005308115044135868,0.9875889635124298,-0.17962062962425662,0.022974607013301084,-0.012567006058299244,0.046761271403885425
{'bottled beer'},{'whole milk'},0.045308740978348035,0.15791232290831328,0.0071504945201817695,0.15781710914454278,0.9993970466521109,1.0,-4.314015760251665e-06,0.9998869440773444,-0.000631550869265033,0.03646898432174506,-0.00011306870574254353,0.10154926553291464
{'bottled beer'},{'yogurt'},0.045308740978348035,0.08587276129377172,0.003408179631114675,0.0752212389380531,0.8759615715712269,1.0,-0.0004826070674403384,0.9884820858737206,-0.12916481404454894,0.026673640167364017,-0.011652122269973931,0.05745497744568025
{'butter'},{'bottled water'},0.03521785618818498,0.060678962844159315,0.0018043303929430633,0.051233396584440226,0.8443354036228673,1.0,-0.0003326525941507591,0.9900443731622561,-0.16043524802546696,0.019176136363636364,-0.010055738012979258,0.040484539701911744
{'chocolate'},{'bottled water'},0.02358994921144079,0.060678962844159315,0.0014033680834001604,0.059490084985835696,0.9804070834009311,1.0,-2.804556829646065e-05,0.9987359220361801,-0.02005678497401874,0.016935483870967744,-0.0012656778793365556,0.04130891914490023
{'curd'},{'bottled water'},0.03368083400160385,0.060678962844159315,0.001937984496124031,0.057539682539682536,0.9482641074050765,1.0,-0.00010573357881958666,0.996669058371671,-0.05344276504686061,0.02096890817064353,-0.003342073881345369,0.04473900426543598
{'domestic eggs'},{'bottled water'},0.03708901363271853,0.060678962844159315,0.0021384656508954825,0.05765765765765765,0.9502083581378735,1.0,-0.00011205722925076338,0.996793834840328,-0.051610514624213344,0.02236198462613557,-0.003216477718469756,0.04644997420327816
{'frankfurter'},{'bottled water'},0.037757284148623366,0.060678962844159315,0.0022052927024859663,0.05840707964601769,0.962558964562785,1.0,-8.57801394647164e-05,0.9975871917162593,-0.03885309734513283,0.022916666666666665,-0.0024186440080386493,0.047375345990409726
{'bottled water'},{'other vegetables'},0.060678962844159315,0.12209302325581395,0.005479818230419674,0.09030837004405286,0.7396685546465281,1.0,-0.0019286597912509399,0.9650599695928825,-0.2725647854789644,0.03090840557859028,-0.03620503544650932,0.06759534539422128
{'pastry'},{'bottled water'},0.05172413793103448,0.060678962844159315,0.0028735632183908046,0.05555555555555555,0.9155653450807636,1.0,-0.00026500382527260826,0.9945752158120666,-0.0886319845857418,0.026235509456985964,-0.005454372984253465,0.05145619187469408
{'bottled water'},{'rolls/buns'},0.060678962844159315,0.10999732691793639,0.004677893611333868,0.07709251101321586,0.7008580405843026,1.0,-0.001996630101676439,0.9643465717882026,-0.31242872157248597,0.028180354267310786,-0.0369715922209219,0.059809925008430534
{'bottled water'},{'root vegetables'},0.060678962844159315,0.06956696070569367,0.003475006682705159,0.05726872246696035,0.8232172555193032,1.0,-0.0007462443411367179,0.9869546725224652,-0.1860776916121388,0.02741170268845546,-0.013217757452015033,0.05361034586364348
{'sausage'},{'bottled water'},0.0603448275862069,0.060678962844159315,0.00314087142475274,0.052048726467331115,0.8577721837633732,1.0,-0.0005207901261879088,0.9908959071865937,-0.1499917039986727,0.026643990929705215,-0.009187738840556146,0.05190542050238803
{'bottled water'},{'sausage'},0.060678962844159315,0.0603448275862069,0.00314087142475274,0.051762114537444934,0.8577721837633732,1.0,-0.0005207901261879088,0.9909487764828387,-0.15003705381036694,0.026643990929705215,-0.009133896455563192,0.05190542050238803
{'bottled water'},{'soda'},0.060678962844159315,0.097099705960973,0.0048115477145148355,0.07929515418502203,0.816636398640516,1.0,-0.0010803617356698403,0.9806620418510005,-0.19292347051073894,0.031454783748361734,-0.019719288933116006,0.06442390193765898
{'sugar'},{'bottled water'},0.017709168671478214,0.060678962844159315,0.0014701951349906442,0.0830188679245283,1.3681655722716315,1.0,0.00039562114717306743,1.0243624479271514,0.2739456611148563,0.019113814074717635,0.023783034975998964,0.05362397140719807
{'bottled water'},{'tropical fruit'},0.060678962844159315,0.06776263031275061,0.003541833734295643,0.05837004405286344,0.8613898808748012,1.0,-0.0005699323926742546,0.9900251832468098,-0.1462545897949548,0.02835741037988229,-0.010075316185874667,0.05531914431440016
{'tropical fruit'},{'bottled water'},0.06776263031275061,0.060678962844159315,0.003541833734295643,0.05226824457593688,0.8613898808748012,1.0,-0.0005699323926742546,0.9911254231800443,-0.14720232533997718,0.02835741037988229,-0.008954040137000605,0.05531914431440016
{'white bread'},{'bottled water'},0.023990911520983694,0.060678962844159315,0.0012697139802191927,0.052924791086350974,0.8722098830574405,1.0,-0.0001860296485600905,0.9918125068792553,-0.13052128929566253,0.015224358974358974,-0.008255081544098179,0.036924950609254784
{'bottled water'},{'whole milk'},0.060678962844159315,0.15791232290831328,0.0071504945201817695,0.11784140969162996,0.7462458123679859,1.0,-0.0024314614542066595,0.9545762931326486,-0.2657895147936388,0.03381795195954488,-0.04758520318819532,0.08156141580645823
{'bottled water'},{'yogurt'},0.060678962844159315,0.08587276129377172,0.003809141940657578,0.06277533039647577,0.7310272716364696,1.0,-0.001401528151212558,0.9753555026383728,-0.28145761884945975,0.026685393258426962,-0.02526719467410897,0.05356665352508613
{'brown bread'},{'canned beer'},0.0376236300454424,0.046912590216519647,0.0024057738572574178,0.06394316163410302,1.3630277360295122,1.0,0.0006407519184776422,1.0181939501102457,0.27675161447121727,0.029292107404393815,0.017868845231574643,0.05761260645807715
{'canned beer'},{'brown bread'},0.046912590216519647,0.0376236300454424,0.0024057738572574178,0.05128205128205128,1.363027736029512,1.0,0.0006407519184776422,1.0143967142764256,0.27944888514934785,0.029292107404393815,0.014192390485703445,0.05761260645807715
{'brown bread'},{'other vegetables'},0.0376236300454424,0.12209302325581395,0.003074044373162256,0.0817051509769094,0.6692040937156389,1.0,-0.0015195383649440827,0.9560186226440557,-0.33933976461624227,0.01962457337883959,-0.04600472868855352,0.05344151911188108
{'brown bread'},{'pastry'},0.0376236300454424,0.05172413793103448,0.002004811547714515,0.05328596802841918,1.030195381882771,1.0,5.8761717777839175e-05,1.001649737982791,0.030456218318172325,0.022953328232593728,0.0016470208299693176,0.0460228289754499
{'brown bread'},{'rolls/buns'},0.0376236300454424,0.10999732691793639,0.0033413525795241913,0.08880994671403196,0.8073827719494375,1.0,-0.0007971461544238299,0.9767475729925961,-0.1986516023629234,0.02315886984715146,-0.02380597367256539,0.059593308715460695
{'brown bread'},{'soda'},0.0376236300454424,0.097099705960973,0.0028735632183908046,0.07637655417406748,0.7865786350039544,1.0,-0.0007796801962060818,0.9775632029691773,-0.21992995981507388,0.021794221996958945,-0.02295176103465726,0.052985248869552665
{'brown bread'},{'whole milk'},0.0376236300454424,0.15791232290831328,0.004477412456562416,0.11900532859680284,0.7536164778343452,1.0,-0.0014638223601564013,0.9558374237956041,-0.25357328522536693,0.023434767401189226,-0.04620302062355704,0.0736795580774958
{'brown bread'},{'yogurt'},0.0376236300454424,0.08587276129377172,0.002338946805666934,0.06216696269982237,0.7239427469573089,1.0,-0.0008918981962305187,0.974722794302285,-0.28378685612788634,0.019305019305019305,-0.02593271219824973,0.04470215839271274
{'butter'},{'citrus fruit'},0.03521785618818498,0.053127506014434646,0.001937984496124031,0.05502846299810246,1.0357810318284342,1.0,6.694762967073909e-05,1.0020116552819136,0.03580598701134286,0.022428460943542148,0.0020076166492769567,0.04575322520974305
{'butter'},{'other vegetables'},0.03521785618818498,0.12209302325581395,0.0028735632183908046,0.08159392789373814,0.6682931237010933,1.0,-0.001426291316213175,0.9559028445127811,-0.33970205325005737,0.01860666378191259,-0.0461314198826294,0.052564889507898074
{'butter'},{'rolls/buns'},0.03521785618818498,0.10999732691793639,0.0028735632183908046,0.08159392789373814,0.7417810066840202,1.0,-0.0010003068220898479,0.9690731585005113,-0.26514564129638346,0.020187793427230045,-0.03191383563583891,0.05385893235513152
{'butter'},{'root vegetables'},0.03521785618818498,0.06956696070569367,0.002004811547714515,0.056925996204933584,0.8182906889631375,1.0,-0.0004451876698677204,0.9865959994126748,-0.18710127872341642,0.019505851755526656,-0.013586108797627946,0.04287222000448408
{'butter'},{'sausage'},0.03521785618818498,0.0603448275862069,0.001937984496124031,0.05502846299810246,0.9119002439685551,1.0,-0.0001872309635078213,0.9943740479158012,-0.09102297448100088,0.020699500356887935,-0.005657782497432245,0.043571817324078915
{'butter'},{'soda'},0.03521785618818498,0.097099705960973,0.00314087142475274,0.08918406072106261,0.9184792048382525,1.0,-0.0002787720556958551,0.9913092811636816,-0.08424588575392536,0.02431453698913606,-0.008766909582563777,0.06076546463444734
{'butter'},{'whole milk'},0.03521785618818498,0.15791232290831328,0.004677893611333868,0.13282732447817835,0.8411460361792048,1.0,-0.0008834398671933377,0.9710726604536519,-0.1637034088567549,0.02482269503546099,-0.029789057734190858,0.08122534230679972
{'butter'},{'yogurt'},0.03521785618818498,0.08587276129377172,0.0022052927024859663,0.06261859582542693,0.7292020762114308,1.0,-0.0008189618552404236,0.9751924186198022,-0.2779355687446575,0.018549747048903876,-0.02543865283049283,0.04414976483878351
{'butter milk'},{'other vegetables'},0.017575514568297246,0.12209302325581395,0.0012697139802191927,0.07224334600760456,0.5917074053956183,1.0,-0.00087613372870082,0.9462685855890202,-0.41258328005652956,0.009174311926605503,-0.05678241381915242,0.041321454065652304
{'butter milk'},{'rolls/buns'},0.017575514568297246,0.10999732691793639,0.0012697139802191927,0.07224334600760456,0.6567736510679189,1.0,-0.0006635456415007531,0.959306159920421,-0.3472345238735128,0.010052910052910053,-0.04242007586290776,0.04189324044001127
{'butter milk'},{'root vegetables'},0.017575514568297246,0.06956696070569367,0.0010024057738572574,0.057034220532319393,0.8198463746835998,1.0,-0.0002202693574978238,0.9867092311871072,-0.18278745024792661,0.011636927851047323,-0.013469792713809714,0.035721721217168344
{'butter milk'},{'shopping bags'},0.017575514568297246,0.047580860732424485,0.0010024057738572574,0.057034220532319393,1.1986798820865554,1.0,0.00016614766288240853,1.0100251355942433,0.16871414642994814,0.015625,0.009925629809544444,0.039050818131328234
{'butter milk'},{'soda'},0.017575514568297246,0.097099705960973,0.0014033680834001604,0.07984790874524715,0.8223290478072115,1.0,-0.00030320921329429957,0.9812511460010913,-0.18027646196656538,0.012389380530973451,-0.01910709004042052,0.0471503824524584
{'butter milk'},{'tropical fruit'},0.017575514568297246,0.06776263031275061,0.0010024057738572574,0.057034220532319393,0.8416766035952932,1.0,-0.00018855732239063156,0.9886226944667201,-0.1607006245789517,0.011885895404120442,-0.011508238276299118,0.03591355997030171
{'butter milk'},{'whole milk'},0.017575514568297246,0.15791232290831328,0.0016706762897620957,0.09505703422053231,0.6019608379500828,1.0,-0.0011047140420266232,0.9305422650214858,-0.4022953549717511,0.009611687812379853,-0.07464221410395638,0.05281840284873421
{'butter milk'},{'yogurt'},0.017575514568297246,0.08587276129377172,0.0012697139802191927,0.07224334600760456,0.8412836028465327,1.0,-0.0002395439869194041,0.9853092777858116,-0.161098396794791,0.012426422498364944,-0.01490975731721657,0.043514669112751696
{'candy'},{'citrus fruit'},0.014367816091954023,0.053127506014434646,0.0010024057738572574,0.06976744186046512,1.3132075471698113,1.0,0.00023907953801767913,1.0178879310344828,0.24198250728862966,0.015075376884422108,0.017573576116874864,0.0443176831943835
{'candy'},{'other vegetables'},0.014367816091954023,0.12209302325581395,0.001136059877038225,0.07906976744186046,0.6476190476190476,1.0,-0.0006181502272119754,0.9532828282828283,-0.35569060773480665,0.00839506172839506,-0.049006622516556284,0.044187319407848674
{'candy'},{'rolls/buns'},0.014367816091954023,0.10999732691793639,0.0014701951349906442,0.10232558139534884,0.9302551640340219,1.0,-0.00011022622877280967,0.9914537549877911,-0.07068965517241388,0.011963023382272973,-0.008619912899834818,0.05784565825539009
{'candy'},{'soda'},0.014367816091954023,0.097099705960973,0.0012697139802191927,0.08837209302325581,0.9101169993117687,1.0,-0.00012539673761087912,0.9904263429509734,-0.09107391910739189,0.011522134627046694,-0.009666197912811788,0.050724243345764176
{'candy'},{'whole milk'},0.014367816091954023,0.15791232290831328,0.0021384656508954825,0.14883720930232558,0.9425306813372831,1.0,-0.00013038956330442076,0.9893379812825828,-0.05825825825825813,0.012568735271013353,-0.01077692246647091,0.0811896583964019
{'candy'},{'yogurt'},0.014367816091954023,0.08587276129377172,0.0012028869286287089,0.08372093023255814,0.9749416342412451,1.0,-3.0917112948470986e-05,0.9976515549331932,-0.025414364640883997,0.01214574898785425,-0.0023539732436581658,0.04886435616686273
{'canned beer'},{'other vegetables'},0.046912590216519647,0.12209302325581395,0.00400962309542903,0.08547008547008547,0.7000407000407001,1.0,-0.0017180768728669738,0.9599543577483156,-0.3101446751701421,0.024301336573511547,-0.04171619403407482,0.05915540398299019
{'canned beer'},{'rolls/buns'},0.046912590216519647,0.10999732691793639,0.004210104250200481,0.08974358974358974,0.8158706421160856,1.0,-0.0009501552724132147,0.9777494154986051,-0.19145731085086742,0.027571115973741792,-0.02275693971143739,0.06400909742343522
{'salty snack'},{'canned beer'},0.018778401496925955,0.046912590216519647,0.0010024057738572574,0.05338078291814947,1.1378775435714938,1.0,0.00012146231951069093,1.0068329404103684,0.12348975005107947,0.015495867768595042,0.006786568194305753,0.03737415214283542
{'canned beer'},{'sausage'},0.046912590216519647,0.0603448275862069,0.0024726009088479016,0.05270655270655271,0.8734228734228734,1.0,-0.0003583312593903529,0.9919367383977185,-0.13198515623457882,0.023596938775510203,-0.008128806293943908,0.04684054102658754
{'canned beer'},{'soda'},0.046912590216519647,0.097099705960973,0.00314087142475274,0.06695156695156695,0.689513591096523,1.0,-0.0014143272911389367,0.9676885594128197,-0.32086539981276824,0.022296015180265655,-0.033390330259547935,0.04964921774969951
{'canned beer'},{'tropical fruit'},0.046912590216519647,0.06776263031275061,0.0025394279604383854,0.05413105413105413,0.7988334260523609,1.0,-0.0006394925474171964,0.9855883034946522,-0.20899887908084638,0.022646007151370676,-0.01462243053640904,0.04580319964935349
{'white bread'},{'canned beer'},0.023990911520983694,0.046912590216519647,0.001537022186581128,0.06406685236768803,1.3656643573078115,1.0,0.0004115463854764399,1.0183285122388972,0.27433725793727576,0.02215799614643545,0.01799862423433485,0.048415192565610395
{'canned beer'},{'whole milk'},0.046912590216519647,0.15791232290831328,0.006014434643143544,0.1282051282051282,0.8118753865685732,1.0,-0.0013936414515928848,0.9659241001934054,-0.19557345426241163,0.030252100840336138,-0.0352780304371448,0.08314615276104907
{'canned beer'},{'yogurt'},0.046912590216519647,0.08587276129377172,0.003875968992248062,0.08262108262108261,0.9621337590209185,1.0,-0.0001525446690876604,0.9964554682791494,-0.039656169240521386,0.03006739243131156,-0.0035571401168301626,0.06387863469575532
{'cat food'},{'rolls/buns'},0.011828388131515637,0.10999732691793639,0.0010692328254477412,0.0903954802259887,0.8217970632452581,1.0,-0.00023185825076682304,0.9784501436989147,-0.17995216803577002,0.008854454897620365,-0.022024480695172335,0.05005800742769666
{'cat food'},{'tropical fruit'},0.011828388131515637,0.06776263031275061,0.0010024057738572574,0.0847457627118644,1.2506268177715374,1.0,0.0002008830817056364,1.0185556446582908,0.2027997565429093,0.012755102040816325,0.01821760524876981,0.04976933106007421
{'cat food'},{'whole milk'},0.011828388131515637,0.15791232290831328,0.0016706762897620957,0.14124293785310735,0.8944389852026654,1.0,-0.0001971719563466619,0.9805889397712405,-0.10668976816343091,0.009940357852882704,-0.019795308147456673,0.07591135466502172
{'chewing gum'},{'other vegetables'},0.012028869286287089,0.12209302325581395,0.0010692328254477412,0.08888888888888889,0.728042328042328,1.0,-0.0003994081920640545,0.9635564378899604,-0.27436039020798825,0.008036162732295328,-0.03782192788815304,0.0488232074438971
{'chewing gum'},{'soda'},0.012028869286287089,0.097099705960973,0.0010024057738572574,0.08333333333333333,0.8582243633860976,1.0,-0.0001655938968841981,0.9849821389516658,-0.14325452016689846,0.009270704573547589,-0.015246835911479543,0.04682840100940582
{'chewing gum'},{'whole milk'},0.012028869286287089,0.15791232290831328,0.0016706762897620957,0.1388888888888889,0.879531668782621,1.0,-0.00022883040119596292,0.977908270170991,-0.12175648702594802,0.009928514694201748,-0.02259079967198369,0.07473433018291249
{'chewing gum'},{'yogurt'},0.012028869286287089,0.08587276129377172,0.0014033680834001604,0.11666666666666667,1.3585992217898832,1.0,0.000370415862544847,1.034861024950447,0.26716141001855287,0.014542936288088643,0.03368667300241246,0.06650453955901427
{'chicken'},{'other vegetables'},0.027866880513231756,0.12209302325581395,0.0022052927024859663,0.07913669064748201,0.6481671805412812,1.0,-0.0011970589880830268,0.9533521075581395,-0.35830466061933053,0.014925373134328358,-0.04893039211015294,0.04859954401011211
{'chicken'},{'rolls/buns'},0.027866880513231756,0.10999732691793639,0.0028735632183908046,0.10311750599520383,0.937454653531124,1.0,-0.0001917191476062197,0.9923291836235844,-0.06422310685450393,0.021287128712871285,-0.0077301126511315444,0.06462072140586438
{'chicken'},{'soda'},0.027866880513231756,0.097099705960973,0.0021384656508954825,0.07673860911270983,0.7903073274346798,1.0,-0.0005674002529888894,0.9779465522448682,-0.21441481578987337,0.017410228509249184,-0.022550769982785154,0.049381004487531785
{'chicken'},{'tropical fruit'},0.027866880513231756,0.06776263031275061,0.0014033680834001604,0.050359712230215826,0.7431782384743092,1.0,-0.0004849650387875571,0.9816741998979368,-0.26225303744919487,0.014893617021276595,-0.018667904386168492,0.03553488570090673
{'chicken'},{'whole milk'},0.027866880513231756,0.15791232290831328,0.003408179631114675,0.1223021582733813,0.7744940738057037,1.0,-0.000992344202938161,0.9594277632438071,-0.23048032162505294,0.01868816416269696,-0.04228795362249997,0.07194244604316546
{'chicken'},{'yogurt'},0.027866880513231756,0.08587276129377172,0.0018043303929430633,0.06474820143884892,0.7540016236038406,1.0,-0.0005886755853717462,0.9774129706166594,-0.2512781507703218,0.016119402985074624,-0.023108992884645428,0.042879937295299944
{'chocolate'},{'other vegetables'},0.02358994921144079,0.12209302325581395,0.0018711574445335472,0.07932011331444759,0.6496694995278565,1.0,-0.0010090107731423634,0.9535420393559928,-0.3557831152654843,0.01301115241635688,-0.048721460330563,0.04732289190626594
{'chocolate'},{'pip fruit'},0.02358994921144079,0.04905105586741513,0.0013365410318096765,0.056657223796033995,1.1550663445284097,1.0,0.00017942911512980894,1.0080629948312387,0.13749230032167556,0.018744142455482664,0.00799850294334875,0.041952590099651875
{'chocolate'},{'rolls/buns'},0.02358994921144079,0.10999732691793639,0.0028067361668003207,0.11898016997167139,1.0816641940802494,1.0,0.00021190481141195256,1.0101959601220851,0.07732269555553384,0.021461420541645376,0.010093051768740851,0.07224828668692926
{'chocolate'},{'root vegetables'},0.02358994921144079,0.06956696070569367,0.0012028869286287089,0.05099150141643059,0.7329844641647141,1.0,-0.00043819414121290187,0.9804264563310153,-0.27171375640716766,0.01308139534883721,-0.01996431608162987,0.03414128384942567
{'chocolate'},{'sausage'},0.02358994921144079,0.0603448275862069,0.0014033680834001604,0.059490084985835696,0.9858356940509915,1.0,-2.0163334531611522e-05,0.9990911923556295,-0.01450155132874681,0.01700404858299595,-0.000909634327000546,0.04137294946966204
{'chocolate'},{'soda'},0.02358994921144079,0.097099705960973,0.0016706762897620957,0.0708215297450425,0.7293691473536241,1.0,-0.0006199008423030919,0.9717189140115138,-0.2753687877417255,0.01403705783267827,-0.02910418391645209,0.04401365544375318
{'chocolate'},{'tropical fruit'},0.02358994921144079,0.06776263031275061,0.0014033680834001604,0.059490084985835696,0.8779187689625693,1.0,-0.00019514892411126475,0.9912041912638525,-0.12466300933731603,0.015601783060921246,-0.008873861524871306,0.040100072078716666
{'chocolate'},{'whole milk'},0.02358994921144079,0.15791232290831328,0.0029403902699812884,0.12464589235127478,0.7893360698876326,1.0,-0.0007847534072864602,0.9619966019850014,-0.2146610033874619,0.016467065868263474,-0.03950471128128911,0.07163314507534116
{'chocolate'},{'yogurt'},0.02358994921144079,0.08587276129377172,0.0016038492381716118,0.0679886685552408,0.7917373044829753,1.0,-0.00042188483939464144,0.9808112925936127,-0.212226458159696,0.01486988847583643,-0.01956411753339986,0.04333285567839861
{'frozen vegetables'},{'citrus fruit'},0.028000534616412723,0.053127506014434646,0.0016038492381716118,0.057279236276849645,1.0781465303733058,1.0,0.00011625066693075935,1.0044039872910173,0.07457029907184592,0.020168067226890754,0.0043846772282290945,0.04373395776106633
{'napkins'},{'citrus fruit'},0.022119754076450147,0.053127506014434646,0.0014033680834001604,0.0634441087613293,1.19418571510004,1.0,0.00022820071566574,1.0110154693845876,0.16628754966758114,0.019004524886877826,0.010895450878998635,0.04492960155047597
{'citrus fruit'},{'other vegetables'},0.053127506014434646,0.12209302325581395,0.0048115477145148355,0.09056603773584905,0.7417789757412399,1.0,-0.001674950112828929,0.9653333976647689,-0.26881470730527335,0.02823529411764706,-0.03591153317505935,0.06498745236546147
{'citrus fruit'},{'rolls/buns'},0.053127506014434646,0.10999732691793639,0.004677893611333868,0.0880503144654088,0.800476856415782,1.0,-0.0011659900360705315,0.9759339656555042,-0.20838521214443076,0.02952340784479122,-0.024659490489534676,0.065288826734527
{'citrus fruit'},{'soda'},0.053127506014434646,0.097099705960973,0.0037423148890670943,0.07044025157232704,0.7254424807490033,1.0,-0.0014163503233743345,0.9713203433843388,-0.28556340405991276,0.025547445255474453,-0.02952646550749006,0.05449060066572305
{'specialty chocolate'},{'citrus fruit'},0.015971665330125635,0.053127506014434646,0.0014033680834001604,0.08786610878661087,1.653872266519302,1.0,0.0005548333375133734,1.0380849819383033,0.40177540625757935,0.02073050345508391,0.03668773038907792,0.057140601563116754
{'citrus fruit'},{'tropical fruit'},0.053127506014434646,0.06776263031275061,0.0028735632183908046,0.054088050314465404,0.7981988016821107,1.0,-0.0007264963311037647,0.9855434958794723,-0.21073781163165778,0.024348810872027175,-0.014668560221816474,0.04824718097577313
{'citrus fruit'},{'whole milk'},0.053127506014434646,0.15791232290831328,0.0071504945201817695,0.13459119496855346,0.8523159718618003,1.0,-0.0012389933648829909,0.973051894313795,-0.15468854543021554,0.035070468698787285,-0.02769441778355416,0.08993630844491998
{'yogurt'},{'citrus fruit'},0.08587276129377172,0.053127506014434646,0.004611066559743384,0.053696498054474705,1.0107099331913956,1.0,4.886091763241663e-05,1.0006012785949436,0.011591872022172975,0.034311287916459474,0.0006009172762481079,0.07024447544233169
{'citrus fruit'},{'yogurt'},0.053127506014434646,0.08587276129377172,0.004611066559743384,0.08679245283018867,1.0107099331913956,1.0,4.886091763241663e-05,1.001007100236159,0.01119099565186704,0.034311287916459474,0.0010060870056980249,0.07024447544233169
{'coffee'},{'other vegetables'},0.031609195402298854,0.12209302325581395,0.0026062550120288693,0.08245243128964058,0.6753246753246752,1.0,-0.0012530072173215722,0.9567972350230415,-0.33175716900549124,0.017249004865103938,-0.045153521974714034,0.05189945045598614
{'coffee'},{'rolls/buns'},0.031609195402298854,0.10999732691793639,0.0024057738572574178,0.07610993657505284,0.6919253286203467,1.0,-0.001071153143022181,0.9633209710934006,-0.3149632975719933,0.01728276524243879,-0.03807560512771507,0.048990569745606616
{'coffee'},{'root vegetables'},0.031609195402298854,0.06956696070569367,0.002004811547714515,0.06342494714587738,0.9117107676185485,1.0,-0.00019414410677580244,0.9934420487273293,-0.09090909090909104,0.02021563342318059,-0.0066012418953595485,0.04612169547495598
{'coffee'},{'soda'},0.031609195402298854,0.097099705960973,0.0024726009088479016,0.07822410147991543,0.8056059563285991,1.0,-0.0005966426703782569,0.9795225666983022,-0.19947354904982037,0.019587083112758075,-0.02090552479124754,0.05184432878538098
{'coffee'},{'whole milk'},0.031609195402298854,0.15791232290831328,0.003809141940657578,0.12050739957716701,0.7631285346054707,1.0,-0.0011823395305822102,0.957469882847038,-0.24272648427028318,0.02051097517092479,-0.044419274083586445,0.07231463927229066
{'coffee'},{'yogurt'},0.031609195402298854,0.08587276129377172,0.0020716385993049986,0.06553911205073995,0.7632118853908736,1.0,-0.0006427302921647973,0.9782402350860768,-0.24264172828766137,0.017950202663578458,-0.022243784434003027,0.044831812834708495
{'cream cheese '},{'other vegetables'},0.023656776263031275,0.12209302325581395,0.0021384656508954825,0.0903954802259887,0.7403820285176218,1.0,-0.0007498616835443822,0.9651523905821177,-0.2642462584391671,0.014890646812470916,-0.03610581060350956,0.05395526611189966
{'cream cheese '},{'rolls/buns'},0.023656776263031275,0.10999732691793639,0.0018711574445335472,0.07909604519774012,0.7190724303396009,1.0,-0.0007310247078955814,0.9664446204633452,-0.2857891098028535,0.014198782961460444,-0.034720436977099936,0.0480534903995991
{'cream cheese '},{'root vegetables'},0.023656776263031275,0.06956696070569367,0.0016038492381716118,0.06779661016949153,0.9745518487764372,1.0,-4.188078654207149e-05,0.9981008966975287,-0.02604869756512176,0.0175054704595186,-0.00190271675815046,0.045425682606359596
